"331","Dare Ogunbowale","RB","HOU","0.3","2.3","2.8","11.4","8.7","0.8","0.6","0.4","-0.1","1.1","1.1","0","0","BYE","3.5","0","1.8","2.3","2.2","37"
"332","Isaiah Davis","RB","NYJ","-","-","0.6","-","0","0","1.2","0","0","1","0","BYE","9.2","12.7","2.6","1.2","4.3","4.1","2.6","36.9"
"333","Grant Calcaterra","TE","PHI","1.1","1.9","0","2.6","BYE","6.7","0.5","5.8","3","0","0","0","0","7.6","2.2","0","3.4","1","2.1","35.8"
"334","Mike Williams","WR","FA","0","1.9","3.4","6.7","2.5","0","1.5","0","0.6","9.2","0","0","0","3.6","1.5","2.4","0","2.5","2","35.8"
"335","Colby Parkinson","TE","LAR","4.7","1.2","2.1","3.3","5.2","BYE","3.2","1.7","0","0","7.9","1","1.3","1.1","2.1","0","0","0.6","2.1","35.4"
"336","Tyler Johnson","WR","NYJ","7.9","2","2","0","0","-","5.7","0.6","3.8","2.5","0","1.1","0","0","0","-","-","9.5","2.3","35.1"
"336","Nelson Agholor","WR","FA","0.6","1.3","5.6","1","0.4","2.5","2","9.6","2.9","6.6","0","0","0","-","2.6","-","-","-","2.5","35.1"
"336","JuJu Smith-Schuster","WR","KC","0","0","7.7","0","13","BYE","0","-","-","-","0.8","0.6","1","3.1","6.7","0","1.8","0.4","2.5","35.1"
"339","Gabe Davis","WR","BUF","6.2","4.3","1.8","-0.2","1.8","16.5","1.3","0","-","1.9","0.3","BYE","-","-","-","-","-","-","3.4","33.9"
"340","Tyler Goodson","RB","IND","-","0.2","0","0","5.7","6.5","11.1","0","0","6.9","0","0","0","BYE","0.3","2.2","0","0.5","2.1","33.4"
"340","Tommy Tremble","TE","CAR","-","2.3","2.9","0","-1.3","-","-","1.3","-","-","BYE","0.5","7.7","6.3","1.5","3.2","0","9","2.8","33.4"
"342","Lil'Jordan Humphrey","WR","NYG","0","5","3.7","0","4.8","0.8","1.2","0.2","1.1","2.3","11.2","0.4","0","-","0","0","0","2.6","2","33.3"
"343","Matt Prater","K","BUF","8","14","9","2","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","8.3","33"
"344","Joshua Dobbs","QB","NE","-","0","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","8.1","24.7","10.9","32.8"
"344","Josh Whyle","TE","GB","0","1.3","4.3","0.5","-","0.2","3.4","3.3","1.2","0","0.6","0","0.3","3.1","9.7","0","0","4.9","1.9","32.8"
"344","Christian McCaffrey","RB","SF","-","-","-","-","-","-","-","-","BYE","10.7","10.6","4.8","6.7","-","-","-","-","-","8.2","32.8"
"347","Curtis Samuel","WR","BUF","1.5","0.3","2.2","1.5","-0.1","4.4","0","-","0","3.5","11.8","BYE","0.7","1.6","0.1","-","-","5.2","2.3","32.7"
"348","Nick Vannett","TE","MIN","1.1","0","6.9","0","-","0","2.5","0","9.3","0","0.6","0","0.6","0.4","0.7","0","6.8","2.6","1.9","31.5"
"349","John Metchie III","WR","PHI","-","-","-","0.7","0","0","0","2.9","0","13.4","3.3","0.6","1.6","-","1.7","-","4.8","2.4","2.4","31.4"
"350","Chris Brooks","RB","GB","-","-","0.3","-","-","2.1","0","1.7","4.1","BYE","1.3","2.6","2.9","0.3","1.5","8.5","0","5.9","2.4","31.2"
"351","DJ Turner","WR","FA","0.9","0.2","0","7.8","1.7","3.7","1.7","9.2","0","-","2.9","0.5","2.5","-","-","-","0","-","2.4","31.1"
"352","Adam Trautman","TE","DEN","0","0","1.3","0","1.9","0","0","14.5","0.4","3.4","0","0.3","0","BYE","8","0.5","0.5","0","1.8","30.8"
"353","Adonai Mitchell","WR","IND","0.2","3","0","1","5.2","0.9","3","0.9","2.2","7.1","3.5","1","0","BYE","-3","3.6","2.2","0","1.8","30.8"
"354","Jordan Whittington","WR","LAR","0","2.2","2.8","6.2","8.9","BYE","0","-","-","0","0","0","0","0","0","0","0.6","9.8","2","30.5"
"354","Chris Rodriguez Jr.","RB","WAS","0","-","-","-","-","-","-","-","5.2","0.4","-","-","15.4","BYE","0.2","0.5","8.8","0","3.8","30.5"
"356","Luke Schoonmaker","TE","DAL","0","4.3","0.5","0","0.8","0","BYE","0","0","0","5.6","11.5","3.3","2.2","0","0.3","0","1.6","1.8","30.1"
"357","Riley Patterson","K","MIA","-","-","-","-","-","BYE","-","-","3","-","-","-","-","-","1","12","6","8","6","30"
"358","Cedrick Wilson Jr.","WR","MIA","-2","0","0.3","0","0","2.8","11.7","-","3.4","-","0","-","1.9","1.8","4.8","1.3","1.7","2.2","2","29.9"
"359","Hassan Haskins","RB","LAC","-","1.1","-","0","BYE","0.5","0.2","0","0","6.4","0.1","0.3","-2","0","0","9.9","4","9.3","2","29.8"
"360","Nate Adkins","TE","DEN","0","0","0.6","0","0.8","0.5","0","6.3","0","0","7.2","0","1.6","BYE","7.5","1.8","0.7","2.5","1.7","29.5"
"361","Elijah Higgins","TE","ARI","1.2","7.8","1.1","1.2","6.2","0","0.1","1.3","3.4","1.3","BYE","0.5","2.3","0","0.5","0","2.3","0","1.7","29.2"
"362","Tanner McKee","QB","PHI","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","10","18.9","14.4","28.8"
"363","Malik Washington","WR","MIA","-","-","-","0.8","0","BYE","0.9","0","0.9","9.5","1.8","0.3","-1.2","0","5.2","2.8","3","4.8","2.1","28.8"
"364","Jamaal Williams","RB","FA","11.1","3.9","-0.1","1.9","0.9","0.7","1.7","0.4","-","-","-","-","0.7","1.5","0","0.8","2.4","2.2","2","28.1"
"365","Kimani Vidal","RB","LAC","-","-","-","-","BYE","11.1","1.9","1.6","0.7","-","-","-","2","3.4","2.2","2.4","2.4","0","2.8","27.7"
"366","Derius Davis","WR","LAC","0.9","0","0.8","0","BYE","2.2","-","-","0","2.3","2","0.4","0.6","0.1","0","8.8","8.6","0.4","1.8","27.1"
"367","Patrick Taylor Jr.","RB","SF","-","-","-","0","0","2.8","-","0.9","BYE","-","-","-","-","8.5","0","2.5","0","12.1","3","26.8"
"368","D'Onta Foreman","RB","FA","0","5.1","0.5","0.7","6","4.7","0.5","2.6","-","-","-","-","-","-","-","-1.9","4.9","3.5","2.4","26.6"
"369","Blake Corum","RB","LAR","0","2.8","-","-","3.3","BYE","1.1","1.8","-0.1","1.5","2.8","0.5","4.2","3.4","2","1.4","-0.4","2.2","1.8","26.5"
"370","Johnny Mundt","TE","JAC","1.5","1.2","6.2","1.5","3.1","-","0.8","1","0","0","1.3","0.7","8.2","0","0","0","0.7","0","1.5","26.2"
"371","Kenny Pickett","QB","LV","-","-","-","-","-","-","0","-","-","0.3","-","-0.2","-","-","-","10","16","-","5.2","26.1"
"372","Darnell Washington","TE","PIT","0.5","6.5","0","3.1","0.5","0.9","3.6","2.9","BYE","0.6","4.2","1.4","1","0","0","0","0.8","0","1.5","26"
"372","Spencer Shrader","K","IND","3","-","-","-","-","-","-","-","-","7","3","13","-","BYE","-","-","-","-","6.5","26"
"374","Cordarrelle Patterson","RB","FA","1.3","0.3","4.8","6.2","-","-","-","-","-","1.4","0","-0.2","5.3","-1.9","0.8","7.2","0.2","0.1","2","25.5"
"375","Josh Reynolds","WR","NYJ","4.5","9.3","3.6","0","6.9","-","-","-","-","-","-","BYE","-","-","0","0","0","1.1","2.8","25.4"
"376","Tylan Wallace","WR","BAL","0","0","0","0","3.1","0","0","0","0","17.5","0.8","1.5","1.4","BYE","0.8","0","0.2","0","1.5","25.3"
"377","KhaDarel Hodge","WR","ATL","0","0","0","6","12.7","0","0","0","0.9","0","2.2","BYE","0","0","0","-","0.9","2.4","1.6","25.1"
"378","Ryan Miller","WR","TB","-","-","-","-","-","3.9","-","1.9","6.1","1.1","BYE","1.4","0","0","0.1","7.7","2.6","0","2.3","24.8"
"379","Michael Carter","RB","ARI","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","4.8","8.1","11.9","6.2","24.8"
"380","Kendre Miller","RB","NO","0","-","-","-","-","-","3.7","1.6","-","-","-","BYE","-","9.2","4.6","3.1","1.9","-","3.4","24.1"
"381","Desmond Ridder","QB","MIN","-","-","-","-","-","BYE","-","-","5.2","-","-","0.9","-","4.3","13.1","-","-","0.4","4.8","23.9"
"382","D'Ernest Johnson","RB","ARI","-","2.6","1.2","0","1","4.4","7","2.3","0.6","0","0.3","-","-","-","-","0.8","1.1","2.6","1.8","23.9"
"383","Jaylen Wright","RB","MIA","-","0.4","1.7","3.2","8.6","BYE","3.3","1.8","1.8","0.3","0.6","0.8","0","1.3","0.3","-","0","-0.4","1.6","23.7"
"383","Jalen Brooks","WR","DAL","1.8","1","2.4","0","1","1.5","BYE","0","2.6","0.4","-","4.1","0","-","7.7","-","1.2","0","1.7","23.7"
"385","Payne Durham","TE","TB","0","0","0.8","0","0","0","-","0","0","0","BYE","2.6","0","0","0","2.9","9.6","7.6","1.5","23.5"
"386","Zamir White","RB","LV","2.6","3.8","3.4","3","-","-","2.7","-0.1","7","BYE","0.9","-","-","-","-","-","-","-","2.9","23.3"
"387","Trey Palmer","WR","NO","1.9","0","0","8.6","-","-","1.6","2.9","3.3","0","-","1.8","0","0","0","3.1","0","0","1.5","23.2"
"388","Jahan Dotson","WR","PHI","0","0.6","0.8","1.1","BYE","2.3","0","0","3.6","2.7","0.8","0.4","0.7","0.5","0","0","0","9.4","1.3","22.9"
"389","Ty Chandler","RB","MIN","4.2","8.2","1.3","1.3","3.9","BYE","0.4","0","-","1.8","0","0","0.2","0","0.4","0","0.7","-","1.5","22.4"
"390","Brock Wright","TE","DET","0.2","0","3.4","1.3","BYE","0","0","6.8","0.1","0","6.5","2.4","1.3","0","0","0","0","0","1.3","22"
"391","Dorian Thompson-Robinson","QB","FA","-","-","-","-","-","-","5.7","-","-","-","0","0","-","-","1.3","9.2","4.8","0.8","3.1","21.8"
"392","Malik Heath","WR","GB","-","-","0","1.2","1.4","0","0","0","-","BYE","0","7.5","0","0","-","-","6.3","5.3","1.8","21.7"
"393","Khalil Herbert","RB","SEA","0.4","6.7","0.9","-","0","0","-","-","-","0","0","-","1.4","1.1","0.4","0","2.3","8.3","1.7","21.5"
"394","Pierre Strong Jr.","RB","GB","3","0.5","-","-","0.2","7.8","1.5","0.3","0.8","BYE","0.5","-","0","0.9","0","0.9","4.8","-","1.6","21.2"
"395","Sincere McCormick","RB","SF","-","-","-","-","-","-","-","-","BYE","-","-","3.3","6.5","8.9","2.5","-","-","-","5.3","21.2"
"396","Mecole Hardman Jr.","WR","FA","0","0","0","0","3.3","-","11.5","0.8","1.7","0.3","2.1","1.5","0","-","-","-","-","-","1.8","21.2"
"397","Jimmy Garoppolo","QB","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","20.9","20.9","20.9"
"398","Ja'Lynn Polk","WR","NO","0.6","7.2","1.3","3","1.3","0.4","0","-","0","6.2","0","0.7","0","-","0","0","0","-","1.4","20.7"
"398","Mo Alie-Cox","TE","IND","0","2.2","0","0","9.7","4.1","0","0","0","0","1.7","0","1.5","BYE","0","1.5","0","0","1.2","20.7"
"400","Tyrod Taylor","QB","NYJ","6.1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","13.9","-","10","20.1"
"401","Dante Pettis","WR","FA","-","-","-","-","-","-","-","-","-","0.8","0.9","-","2.5","0","2.4","3.1","2.7","7.6","2.5","20"
"402","Tanner Hudson","TE","CIN","-0.2","-","-","-","-","0","0","0","1.4","10.3","1.3","BYE","2.8","1.9","0.9","-","-","1.1","1.8","19.5"
"403","Kenny McIntosh","RB","SEA","-","0","1.1","0","-","-","0.5","-","-","BYE","0","0","0","4.5","0.9","2.9","4.6","4.9","1.6","19.4"
"404","Michael Burton","RB","DEN","0.3","0.1","0","0.3","0.5","0","0","2.8","-0.1","0","0","1.1","6.1","BYE","0","7.9","0","0.3","1.1","19.3"
"405","Charlie Kolar","TE","BAL","0","0.4","3","0","12.6","0","1.4","0.9","0","0.4","0","0.6","-","BYE","-","-","-","0","1.5","19.3"
"406","Cade Stover","TE","HOU","0","1.8","0","2.7","0.6","0","1.5","1.9","0","0.2","1.5","8.6","0.4","BYE","-","-","0.1","0","1.3","19.3"
"407","Joe Milton III","QB","DAL","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","19.2","19.2","19.2"
"408","Stone Smartt","TE","NYJ","0","0","0","0","-","1","3.1","0","-","-","0","0","0.3","5.4","3","3.7","2.3","0","1.3","18.8"
"409","JaMycal Hasty","RB","MIA","0","0.2","0.5","1.5","0","2.1","10.7","-","-0.3","2.4","0.2","1.5","0","-","0","-","0","-","1.3","18.8"
"410","Tyler Higbee","TE","LAR","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","7.1","0.9","10.6","6.2","18.6"
"411","Robert Woods","WR","FA","0","0","1.8","1","0","-","-","1.8","4.4","0.1","1.3","0.8","0","-","1.2","1.9","2.1","1.9","1.2","18.3"
"412","Kylen Granson","TE","PHI","0","0.9","4","0","0","0","0","0.4","2.2","1.5","0.4","0","0","-","4.7","0","3.4","0.7","1.1","18.2"
"413","DeeJay Dallas","RB","CAR","6","0","0","0","0","0","0","0","0.2","1","BYE","0","-","0","1.5","6.1","0.5","2.7","1.1","18"
"414","Craig Reynolds","RB","DET","-","0","0","0","BYE","2.1","0","0.3","0","-","2.1","0.6","-","0","0","2.3","6.6","3.9","1.3","17.9"
"415","Bub Means","WR","NO","0","0","-","0","0","10.5","3.7","3.6","-","-","-","BYE","-","-","-","-","-","-","2.5","17.8"
"416","Jamison Crowder","WR","FA","0.5","-","0","-","-","-","-","-","-","-","-","-","-","-","2.7","13.5","2.5","-2","2.9","17.2"
"416","Ashton Dulin","WR","IND","11.4","1.3","0","0","0.9","0","1.2","0","1.7","0.7","0","0","-","BYE","-","0","0","0","1.1","17.2"
"418","Carson Steele","RB","KC","0.3","0.4","7.4","-1.4","1.2","BYE","1.7","1.4","0.9","0.3","0.7","1.3","0","0","0","0","-","2.7","1.1","16.9"
"419","Drew Ogletree","TE","IND","0","1.2","0","7.5","0.5","2.4","0","0","0","0.2","0.8","0","2.2","BYE","0","0","0","2.1","1","16.9"
"420","Luke McCaffrey","WR","WAS","1.8","0","4.4","1.7","1.9","0.5","0","0.8","0","2.3","0","0.8","1.3","BYE","0","1.3","0","0","1","16.8"
"421","Jake Bobo","WR","SEA","0","1.5","0","3","0.3","1.8","0","1.5","0","BYE","0","0.8","0","0","0.8","0.6","0","6.4","1","16.7"
"422","Drew Sample","TE","CIN","0","2.8","0","0","0","0","0","0","7.4","0","0.5","BYE","0.8","1.3","0.8","1.2","0.3","1.4","1","16.5"
"423","Kevin Austin Jr.","WR","NO","-","-","-","-","-","-","-","-","-","3.6","1.8","BYE","4","0.5","0.8","1.7","2.3","1.3","2","16"
"424","Erick All Jr.","TE","CIN","0","3.2","2.2","2.8","1","1","0","3.2","2.4","-","-","BYE","-","-","-","-","-","-","1.8","15.8"
"425","Eric Saubert","TE","SEA","0","2.6","4.1","0","0","0","0","0","-","0","0.7","0","0","0.4","0","6.2","0","1.7","0.9","15.7"
"426","Michael Mayer","TE","LV","0.3","1.1","0.7","-","-","-","-","-","-","BYE","0.5","1.1","0.5","6.8","1.1","0","1.4","2.1","1.4","15.6"
"427","Alec Ingold","RB","MIA","0.8","0.2","1.4","0","6.3","BYE","0.4","2.2","0","-","-","0","1.5","0","0","0.4","0","2.1","1","15.3"
"428","Mitchell Trubisky","QB","BUF","-","-0.2","0","0.1","0","-","-","-0.3","-","-0.1","-","BYE","-0.1","-","-","-","6.7","9.2","1.7","15.3"
"429","Lucas Krull","TE","DEN","-","-","-","-","0.5","1.1","4.1","1.8","0","2.1","0","0","2.4","BYE","0.8","2.1","0.3","0","1.2","15.2"
"429","Jonathan Mingo","WR","DAL","2.3","0.1","2","2.4","3.7","0.1","0","0","0","-","0","0.8","0.2","0","0","0","1.2","2.4","0.9","15.2"
"431","Tim Boyle","QB","FA","-","-","3.8","-","-","-","3.4","-","-","-","-","-","-","-","7.8","-","-","-","5","14.9"
"431","Hunter Luepke","RB","DAL","1.8","0","4.1","2.2","2.4","0","BYE","0","0.9","0","-","1","0.4","0.5","0","0","0.1","1.5","0.9","14.9"
"433","Bo Melton","WR","GB","0","0.8","0","2.8","1.2","3.3","0.7","0","1.9","BYE","0","0.5","0","0","0","1.4","1.8","0.1","0.9","14.5"
"434","Trent Sherfield Sr.","WR","DEN","0","1.7","0.8","0.8","0","-","0","7","0.7","1.1","1.6","0","0","0","0.6","0","0","0","0.8","14.3"
"435","Jake Haener","QB","NO","0","-0.3","-","-","1.8","-","5.5","5.9","-","-","-0.2","BYE","-","-0.1","1.7","-","-","-","1.8","14.2"
"436","Patrick Ricard","RB","BAL","0","0","0","6","0","0","0","0","6.3","0","0.5","0","0","BYE","0","0","0","1.4","0.8","14.2"
"437","Jordan Mims","RB","TEN","1.1","0","0","-","BYE","1.8","-","-","3.8","1.4","0.3","-","-","-","-","3.2","-","2.5","1.6","14.1"
"438","Trey Lance","QB","LAC","-","-","-","-","BYE","-","-","-","-","1.5","-","-0.3","-","-","-","-","0.1","12.4","3.4","13.7"
"439","Tommy DeVito","QB","NE","-","-","-","-","-","-","-","-","-","-","-","10.8","-","0","2.7","-","-","-","4.5","13.5"
"440","Ronnie Rivers","RB","LAR","1.6","0","0.9","2.6","-","BYE","0","-","-","-","-","-","-","0","-","-","-","8.2","1.9","13.3"
"441","Tyrell Shavers","WR","BUF","-","-","-","-","0","-","-","-","-","0","-","BYE","-","-","-","-","12.9","-","4.3","12.9"
"442","Daniel Bellinger","TE","NYG","0.3","0","1.7","0","0","0","1.1","0","0","0","BYE","0","0","4.5","3.5","0.5","0","0.9","0.7","12.5"
"443","Rakim Jarrett","WR","FA","-","-","-","-","-","-","-","5.8","0.9","1","-","3","0","0","0","0.6","1.1","0","1.2","12.4"
"444","Xavier Hutchinson","WR","HOU","0.3","0","0","0","3.1","0","1.1","1.9","0","0.6","0","0","-","BYE","1.3","0.8","2.1","0.5","0.7","11.7"
"444","K.J. Osborn","WR","FA","2.1","0.7","0","0.3","-","-","8.6","0","-","0","-","-","-","-","-","-","0","-","1.5","11.7"
"444","Will Shipley","RB","PHI","0","0","0","0","BYE","0","1.5","-0.3","0","3.4","0","-","0.4","0","-","-","-","6.7","0.9","11.7"
"447","Tony Jones Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11.5","11.5","11.5"
"448","Julius Chestnut","RB","TEN","0","0","-","-","BYE","0.2","2.4","3.2","2.2","0","0","0.5","0","0","-","0","1.7","1.1","0.8","11.3"
"449","Blake Whiteheart","TE","CLE","-","0","0","7.3","0","-","-","-","-","BYE","-","2.9","0","0","0","0","0.8","0.1","1","11.1"
"450","Tay Martin","WR","WAS","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","10.9","10.9","10.9"
"451","Jermaine Burton","WR","CIN","0","4.7","0","0","0","-","0","4.1","-","1.1","0.8","BYE","0","0","0","0","0","-","0.8","10.7"
"452","Ainias Smith","WR","CAR","-","-","-","-","-","-","-","0","0.2","0.6","0","0","-","-","-","-","0","9.9","1.5","10.7"
"452","Kenny Yeboah","TE","DET","-","-","-","-","BYE","-","-","-","1.2","0.4","7.1","-","0","0","0","0","0","2","1.2","10.7"
"454","Simi Fehoko","WR","ARI","0","0","1.7","0","-","4.4","4.5","0","0","-","BYE","-","-","-","-","-","-","-","1.3","10.6"
"455","Jeremy Ruckert","TE","NYJ","0","0","1.5","1","0","0.7","0","1.4","0.4","1.7","0.6","BYE","0.3","0","1.2","1.2","0","0.5","0.6","10.5"
"456","Connor Heyward","TE","PIT","0","0","0.2","0","8.3","0.4","0","0","BYE","0","0","0","0","0","0","0.3","0.8","0","0.6","10"
"456","MyCole Pruitt","TE","FA","0.9","0","-","-","-","-","0","1","-","0","-","0","2.1","-0.1","0","6.1","0","0","0.8","10"
"456","Julian Hill","TE","MIA","0.6","0","2.4","0","0","BYE","0.4","1.1","-","0","2.8","0.8","0.5","1.4","0","0","0","0","0.6","10"
"459","Mason Tipton","WR","NO","0.6","0","1.1","0.6","0.2","1.5","4.5","1.4","0","0","-","BYE","-","-","-","0","-","-","0.9","9.9"
"460","Johnny Wilson","WR","PHI","0","0","0.9","0","BYE","0","0","0","0","6.5","0","0","-","0","0","0","0","2.4","0.6","9.8"
"461","Quintin Morris","TE","JAC","0","0","0","0","0","0","0","0","6.2","0","0","BYE","1.4","-","0","0","0","2","0.6","9.6"
"462","Davis Mills","QB","HOU","-","-","3.2","-","-","0","-","-","-","-","-","-","-","BYE","-","-","0.2","6.2","2.4","9.6"
"463","Bryce Oliver","WR","TEN","-","-","-","-","BYE","-","-","-","0","2.3","3.3","0","0","1.6","0.8","0","0","1.5","1","9.5"
"464","DJ Chark Jr.","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","0","0.9","1.6","0","0","6.6","1.3","9.1"
"464","Marquise Brown","WR","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","4.5","4.6","-","4.6","9.1"
"466","Parris Campbell","WR","DAL","-","0","1.3","7.7","-","-","0","-","-","-","-","-","0","-","-","-","-","-","1.8","9"
"466","Bailey Zappe","QB","CLE","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","9","9","9"
"466","Chris Manhertz","TE","NYG","0","0","0","0","0","0","0","0","6.2","0","BYE","0","0","0","0","0","1.2","1.6","0.5","9"
"469","Deuce Vaughn","RB","DEN","0.4","1.7","1.3","0","-","-","-","-","-","-","1.7","-","-","BYE","-","-","-","3.7","1.5","8.8"
"469","Devin Culp","TE","TB","-","-","-","-","-","-","0","0","-","-","BYE","-","-","-","-","0","5.2","3.6","1.8","8.8"
"471","Brevyn Spann-Ford","TE","DAL","0","0","0","0","2","0","BYE","0","0","0","4.2","2.4","0","0","0.2","0","0","0","0.5","8.8"
"472","Ben Sinnott","TE","WAS","0","0","0","0","0","0","6.6","0","1.2","0","0","0","0.3","BYE","0.7","0","0","0","0.5","8.8"
"473","Harrison Bryant","TE","HOU","0","0","0","2.1","0","2.4","1.9","-","2.2","-","-","-","-","0","0","0","0","0","0.7","8.6"
"474","C.J. Ham","RB","MIN","-0.9","0","0","0","7","BYE","0","0","0","0","0","0","0","0","0","0.9","1.5","0","0.5","8.5"
"475","Xavier Gipson","WR","PHI","0","0","1.6","0.6","0","0","0","6.1","0","0","1.7","-","-0.1","0","0","-2","0","0.5","0.5","8.4"
"476","Zay Jones","WR","ARI","-","-","-","-","-","-","0","0.3","0","0","BYE","0","0","1.3","0.3","0","1.9","4.6","0.8","8.4"
"477","Brandon Allen","QB","TEN","-0.1","-","-","-","BYE","-","-","-","-","-","-","9.5","-","-1","-","-","-","-","2.8","8.4"
"478","Ryan Flournoy","WR","DAL","-","-","-","-","0","-0.8","BYE","0","1.3","0","1.9","0","-","0","-","4.1","0.3","1.4","0.7","8.2"
"478","Devin Duvernay","WR","CHI","0.3","0.4","-0.1","0","0.3","-","BYE","-","-","0","0","-","2.3","0.1","4.2","0.3","0.4","0","0.6","8.2"
"480","Devontez Walker","WR","BAL","-","-","-","-","-","-","0","-","0","-","-","0","-","BYE","8.1","0","0","0","1.2","8.1"
"481","Raheem Blackshear","RB","FA","0","0","0","0","0","0","0","0","0","0","-","0","0","0","-","1.3","2","4.7","0.5","8"
"482","Skylar Thompson","QB","PIT","-","3.6","4.3","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","2.6","7.9"
"483","Kristian Wilkerson","WR","BUF","-","-","-","-","-","7.8","0","-","-","-","-","BYE","-","-","-","-","-","-","3.9","7.8"
"484","Jalen Reagor","WR","FA","-","-","-","-","-","-","2","3.5","0","-0.2","0","2","0","0.4","-","-","-","-","1","7.7"
"485","Chris Conley","WR","FA","0","0.4","0","0","-","0","0","0","-","-","0","0","0","0","0","0","1.3","5.9","0.5","7.6"
"486","Jeff Wilson Jr.","RB","MIA","2.6","1.2","1.4","0","-","BYE","-","-","-","-","-","-","0","1.1","-","1.2","0.5","-0.4","0.8","7.6"
"487","Eric Gray","RB","NYG","1.5","0","-2","0.1","3.4","1.3","0.9","0.3","0","0","BYE","0.6","0","-","0","0.2","0","1","0.5","7.3"
"488","Hayden Hurst","TE","FA","3.3","0.5","1.5","0.6","-","0","-","-","0.6","0","-","-","-","-","-","0.8","-","0","0.8","7.3"
"489","Brandon Powell","WR","FA","0","1.6","1.3","0","0","-","0","0","0.9","0","1.3","0","0.8","0","1.2","0","0","0","0.4","7.1"
"490","Clyde Edwards-Helaire","RB","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","3","4","3.5","7"
"491","Scotty Miller","WR","PIT","0","0","3.1","0","0","0","0","0","BYE","-","0","-","-","3.8","0","0","0","-","0.5","6.9"
"492","Ben Skowronek","WR","PIT","-","0","-","-","0","-","-","-","BYE","0","0.4","0","2.3","0","1.7","2.5","-","0","0.7","6.9"
"493","E.J. Jenkins","TE","PHI","0","0","-","-","BYE","-","-","-","0","-","-","-","-","0","0","0","0","6.7","0.8","6.7"
"493","Jacob Cowing","WR","SF","0","0","0","0","-","0","5","0","BYE","-2","0","-","0","0","0","0","0","3.7","0.4","6.7"
"493","Luke Farrell","TE","SF","0","1.3","0.1","0","1.7","0","0","0","0.5","1.6","0.3","-","0","0","0","0.8","0","0.4","0.4","6.7"
"496","River Cracraft","WR","FA","-","-","-","-","-","-","-","-","-","0","0","0","0","-","0.6","0.6","1.6","3.8","0.8","6.6"
"497","Michael Woods II","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","4.3","1.2","0.7","0","0.3","-","1.3","6.5"
"498","Tyler Badie","RB","DEN","-","1.8","7","-2.4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.1","6.4"
"499","John Bates","TE","WAS","0","0.5","0","0.9","0","0","0","2","0","0","1.7","-0.7","0","BYE","0.6","0","1.4","0","0.4","6.4"
"500","Jalin Hyatt","WR","NYG","0","0","0","0","0","0.6","0","-","0","3.9","BYE","0","0.8","0","0","0.9","0","0","0.4","6.2"
"501","Hunter Long","TE","JAC","0","0","0","0","1.6","-","0.5","1.8","0.4","0","0","0","0","0","1.7","0","0","0","0.4","6"
"501","Ihmir Smith-Marsette","WR","NYG","-","-","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","6","0","0.4","6"
"501","Kene Nwangwu","RB","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","6","0","-","-","-","-","3","6"
"504","Keaton Mitchell","RB","BAL","-","-","-","-","-","-","-","-","-","0","0","-","-","BYE","-","-","4.8","1","1.5","5.8"
"505","Laviska Shenault Jr.","WR","FA","0.1","0.6","0.2","1.8","0","4","0","1","0","-","0","-","-2","-","0","-","-","-","0.5","5.7"
"506","Odell Beckham Jr.","WR","FA","-","-","-","-","0","-","0","0","1.5","1.7","1.3","0","0.9","0.1","-","-","-","-","0.6","5.5"
"507","Durham Smythe","TE","CHI","0","0.8","0.3","0","0","-","0","0","0.4","0.6","0.3","0.8","0.8","0","0.8","0.5","0","0","0.3","5.3"
"508","DeAndre Carter","WR","CLE","0.6","3.2","2.2","0","0","0","-","0.7","0","0.5","0","-2","0","0","-","-","-","-","0.4","5.2"
"509","Sione Vaki","RB","DET","0","1.7","0","-","BYE","0.5","0","0","-","0","0.9","0","-","-","0","2","0","-","0.4","5.1"
"509","Peyton Hendershot","TE","FA","-","0","-","-","-","-","-","-","0.9","0.6","1.1","0","-","-","-","-","0","2.5","0.7","5.1"
"511","Mike Boone","RB","FA","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","1.4","0.1","1.1","1.6","1","4.9"
"512","Nikko Remigio","WR","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0","0","4.8","1","4.8"
