"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"457","Robert Tonyan","TE","KC","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Jordan Mims","RB","TEN","-","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Colson Yankoff","TE","WAS","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Logan Woodside","QB","PIT","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Kene Nwangwu","RB","NYJ","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Zonovan Knight","RB","ARI","-","0","-","0","","","","","","","","","","","","","","","0","0"
"457","Roschon Johnson","RB","CHI","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Ulysses Bentley IV","RB","IND","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","Alex Bachman","WR","LV","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Hassan Haskins","RB","LAC","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","James Winchester","TE","KC","-","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Harrison Bryant","TE","HOU","-","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Josiah Deguara","TE","ARI","-","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Quintin Morris","TE","JAC","-","0","-","0","","","","","","","","","","","","","","","0","0"
"457","Terrance Ferguson","TE","LAR","-","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Jelani Woods","TE","NYJ","-","0","-","-","","","","","","","","","","","","","","","0","0"
"457","Anthony Gould","WR","IND","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Jimmy Garoppolo","QB","LAR","-","0","-","0","","","","","","","","","","","","","","","0","0"
"457","Scotty Miller","WR","PIT","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Konata Mumpfield","WR","LAR","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Isaac Guerendo","RB","SF","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Kameron Johnson","WR","TB","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","KhaDarel Hodge","WR","ATL","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Cody White","WR","SEA","0","-","-","-","","","","","","","","","","","","","","","0","0"
"457","LaJohntay Wester","WR","BAL","0","0","0","0","","","","","","","","","","","","","","","0","0"
"457","Darius Cooper","WR","PHI","0","0","0","-","","","","","","","","","","","","","","","0","0"
"457","Jahdae Walker","WR","CHI","-","-","-","0","","","","","","","","","","","","","","","0","0"
"457","Jeremiah Webb","WR","NE","0","-","-","-","","","","","","","","","","","","","","","0","0"
"557","Anthony Richardson Sr.","QB","IND","-","-","-0.1","-","","","","","","","","","","","","","","","-0.1","-0.1"
"558","Joshua Dobbs","QB","NE","-","-","-","-0.2","","","","","","","","","","","","","","","-0.2","-0.2"
"558","Kyle Allen","QB","DET","-","0","-","-0.2","","","","","","","","","","","","","","","-0.1","-0.2"
"560","Gardner Minshew II","QB","KC","-","-","-","-0.3","","","","","","","","","","","","","","","-0.3","-0.3"
"561","Charlie Woerner","TE","ATL","0","0","-0.5","0","","","","","","","","","","","","","","","-0.1","-0.5"
"562","Colby Parkinson","TE","LAR","-2.6","-","0","1.7","","","","","","","","","","","","","","","-0.3","-0.9"
"563","Derius Davis","WR","LAC","0.3","0","-1.8","-","","","","","","","","","","","","","","","-0.5","-1.5"
"564","Myles Price","WR","MIN","0","-2","0","0","","","","","","","","","","","","","","","-0.5","-2"
"564","Isaiah Williams","WR","NYJ","-","0","0","-2","","","","","","","","","","","","","","","-0.7","-2"
"564","Xavier Gipson","WR","PHI","-2","-","-","-","","","","","","","","","","","","","","","-2","-2"
""
""
